PC 1,PC 2,PC 3
-0.2534319607607801,1.615179396140764,-1.0347357602488214
-0.2346074294186539,1.6163024435213729,-1.0343507425190297
2.7778520439105097,1.5942158245443343,1.7369615657071855
-0.1774363430868879,-0.7168625099905456,0.6951461566392034
-0.14267879906642988,-1.6226460708711872,-0.15955754573217332
-0.13238068144735726,0.2514415148480265,-1.4762230418209077
-0.3327294537910458,1.090115233964277,1.6908412646016628
-0.16915250152413475,-1.8553393155596745,0.22330612737594646
-0.140894103091974,-1.6226092514350536,-0.15958079988723473
-0.15266329859110367,-1.7218823724902543,-0.06191046364281282
-0.09576767862026453,-1.7234167061614454,0.15832097696683076
0.21164286363891213,-1.8010204767218134,-0.13719148186520072
-0.29715915060481635,0.6469339104476204,1.1366428370557986
-0.17758694220750915,-0.7168696419607826,0.6951446657934645
-0.13367973809509556,0.2513754899088472,-1.4762397667351093
-0.12595462625402376,1.4003996379550965,1.531093852488998
-0.21321431294631668,-0.2736957009866871,1.2493385133845358
-0.13324180360714166,0.25138824855625186,-1.4762422782357256
-0.2530464591312069,1.6151998305720812,-1.034730075371298
-0.2446996414038388,1.6158080827043335,-1.0344647372700215
-0.07632215142539588,-1.8134586347137969,-0.13901345346582455
2.9868943142689472,0.3084256465607671,-1.5231880091416763
-0.1741343882665358,-0.7166897376437367,0.6951929144476208
-0.13012592026159076,0.2515313839349583,-1.4762152285984025
-0.13301585006275388,0.2513888012378656,-1.476248747427921
-0.25174076971524045,1.6153011540807098,-1.034683271130308
-0.19742884899771884,-0.5389381588645973,0.9397420189951408
-0.20994490870617824,-0.5875383891094388,0.4987407010330555
-0.13307863646555854,0.25140690778335484,-1.4762312841958547
-0.2534273129574418,1.6151795125165354,-1.0347358032311325
-0.13365978882431434,0.2513769261639376,-1.4762391475742365
-0.25340955446091873,1.6151805727831523,-1.0347354393156398
-0.13375824540936151,0.2513732688382544,-1.4762392597653011
-0.2133151214454458,-0.2737020856801777,1.2493361336179356
0.7408565776050212,0.2968861908404757,-1.4640691885463268
-0.3307297845531109,0.7762167600344474,0.9402346106059756
0.2376793613513569,-1.797205612535329,-0.13471873326898556
0.2508166377728797,-0.6951881527377748,0.7005810743916374
0.14810435009919182,0.265778708455506,-1.4725420074591529
-0.13347164666560846,0.251390471527882,-1.4762333082498542
-0.12848537264163973,0.25162776007449816,-1.4761829586619946
-0.13340167574709627,0.25139070732667035,-1.4762352560970031
-0.16524741407381147,-1.882243626830188,-0.4654905535729954
-0.1275829764226254,0.2518235955495375,-1.4760426784274996
-0.13382266012356464,0.25136946250385944,-1.4762405458685983
-0.18305377545241805,-0.6923300095228867,0.014446898565804384
-0.11023406871470924,0.2524525038681763,-1.476036245076012
-0.13245827089834433,0.25144204012743665,-1.4762202069234007
-0.13277003343492896,0.2514186143630255,-1.4762307240430508
-0.25122995231584244,1.6152855474774863,-1.0347123572087715
-0.19046299950124676,-0.2720489812886906,1.250052130636814
1.8474029123499307,0.35446419848555444,-1.4486753515351039
-0.33261099856928183,1.0901237621915552,1.690844941068806
-0.17739288687423047,-0.7168593813445234,0.6951475053795608
-0.12969129460607218,0.2515559433926847,-1.476207514338305
-0.13350154414385712,0.2513887555736835,-1.4762338616692667
-0.13390353111372802,0.2513679555790877,-1.4762393535893166
-0.30693759090191897,1.202862509703701,-0.5939466938381808
-0.13306403479973658,0.2514106506534257,-1.4762285218301174
-0.17656430496132142,-0.9453012504962304,-0.21484410123081926
0.1587023368395462,0.2724348120190127,-1.467157307804575
-0.13376864341312947,0.2513738909209986,-1.4762384065505112
-0.2555163076421275,0.6488855627245916,1.13703754089987
-0.13357582816798996,0.251385074996393,-1.4762347366088908
-0.17683074217732672,1.5186309587054043,1.7629109302175558
0.0204932014745973,0.2559365082314806,-1.4770643974619146
-0.1774801923491314,-0.7168656669343139,0.6951447956998603
-0.12659108572018646,0.2517478979082958,-1.4761381004060226
-0.17753065834764095,1.5185805679831823,1.762889207082312
-0.3080795176226853,0.6712300876589868,0.4559037882221662
-0.24695841609062466,1.6154621205751358,-1.0346921330312655
-0.25161911520493785,1.6152671331185633,-1.0347161965302512
0.14943755830146,1.644184135423319,-1.022231992754566
-0.13374383526570466,0.25137087520946405,-1.4762417561040724
-0.13156511535639573,0.25142776855454324,-1.4762598965615277
-0.1331618471304368,0.2513995925817971,-1.4762350030239255
-0.21283323058414647,-0.2736595343068246,1.249357830982294
-0.3330323393639894,1.0901030307359516,1.6908401026746591
-0.16289481315905244,-0.7161940550168984,0.6952727857793873
-0.11386160162677555,-1.815331902321332,-0.13946700348924834
-0.1768729994630892,-0.7168333067528697,0.6951538994789241
-0.1646196814228079,-0.1101666203123494,0.6399207136220798
-0.3329314149790545,1.0901059320032191,1.6908394903992037
-0.1771968474899467,-0.7168544344576417,0.6951457252734385
-0.17717189839048325,-0.7168692262164996,0.6951322685497584
-0.17784858473913034,-0.7168831315706977,0.6951411329004514
-0.2135134897390561,-0.2737085098149897,1.2493367179372619
-0.2253261596977276,1.6165044424503598,-1.0344626496839642
-0.25192888912938805,1.615243957779391,-1.0347265599147508
-0.13342460346751506,0.2513929853687416,-1.476232597184386
-0.13348962877214368,0.2513983439402299,-1.4762260018214537
-0.18185830238040807,-1.1342115227235712,0.3956015564596448
-0.13012886591404366,0.2515244402853592,-1.476221095137127
-0.3328921424875683,1.090110723806563,1.6908423945478486
-0.1144030454032535,-1.8153272311903703,-0.13944635798771518
-0.17694900809628794,-0.7168379007465472,0.6951522939020254
-0.17728415395606553,1.5185983151575575,1.762896857781729
-0.24327105831355536,1.6154744083208001,-1.034794900329006
4.415545615012458,-1.4464372738185456,-0.26495611385252194
0.5629966261853785,-1.6476434256436148,-0.3191884338424836
-0.10312652861870536,-0.8613813624679622,0.20101852368667872
-0.16058035262740072,-2.207219390310632,2.5788752515175446
-0.13213818754994622,0.25144975386158497,-1.4762234250693216
-0.29626538376724,0.6469781773355168,1.1366533496127251
-0.3300797765766422,0.7762654695806688,0.9402564250694948
-0.11457248643833412,0.2520269273053305,-1.4762680376670458
-0.1335560960510999,0.2513935586040241,-1.4762280647509172
-0.13068759798853424,0.2515274454042912,-1.4762013476774778
-0.17761362536248845,1.5185693564334344,1.7628821380344688
-0.13390582105738613,0.2513672328338445,-1.4762399032748856
-0.1274660300819511,0.2516137522699764,-1.4762262996210458
-0.13053675452545588,0.2515410930883511,-1.4761942744164298
-0.2534117898574265,1.6151808483707075,-1.0347351341934614
-0.17756014507804552,1.5185740798176892,1.7628845468929266
-0.11491108111048508,0.25229938756649,-1.4760238854224024
-0.15271163774410465,-1.940364499760721,0.3073993072609127
-0.2133305735219554,-0.2737040712096093,1.2493349050321143
-0.11488247625294193,-1.8153617479908044,-0.13946123797138926
